Link,Username,Description,Likes,Comments,Location
https://www.instagram.com/p/CrdZM7ltNZd/,brovary_journal,"Contrasts... 🏫🏢🏬🏤🏠🛖🏡🏘️🏚️⛺

426🕔 #standwithukraine #stopwarinukraine #nowarinukraine #нетвойне #nowar #нівійні #украина #україна #ukraine #ua #бровари #brovary #бровары #nato #blog #blogger #киев #київ #kyiv #kiev #броварськагромада #місто #city #war #война #війна #перемога #зсу #slavaukraini",62,0,None
https://www.instagram.com/p/CrdX72atYPA/,cafedlask,"Další 2000 vybrány, celkem to je 62000,- #slavaukraini",21,0,Café Dlask
https://www.instagram.com/p/CrdXE25o-i7/,daylightrobber,"So my Souvenir sheet of #stamps arrived. A little more @seth_globepainter to add to the #collection

Released as a fundraiser, for Ukrainian refugee children, living in liberated areas of the country.

#art #artstamp #artstamps #print #signed #edition #fundraiser for #ukraine #frenchartist #frenchart #artfrancais #seth #seth_globepainter #julienmalland  #bestinthebusiness #urbanart #urban_art #arturbain #arturbaincontemporain #collection

Слава Україні !

#standwithukraine #modernukraine2021

#olegsosnov #slavaukraini #waoneinteresnikazki",20,1,None
https://www.instagram.com/p/CrdW6h4u7EA/,upstateguystyle,"SOCKS WITH A PURPOSE—

Posts featuring Chucks are usually pretty lighthearted, but this is a little different. I ask you to turn your attention to the socks that I picked up at @leftfieldnyc this past weekend. I liked the colors, but when I learned that profits from the sale of them went to helping the people of the Ukraine, I knew I had to have them.

The enormity of the crimes being committed by Putin and his henchmen cannot be underestimated. Millions of people have been driven from their homes, and thousands of innocent people have been killed. It is sickening and profoundly distressing, and all too many people of conscience feel powerless to do anything about it.

As fate would have it, I am reading a book on the life of composer Claude Debussy. I am near the end, when the composer was stricken with cancer, running out of money, and forced to abandon his home in Paris by the advancing German army. He wrote to a friend something that rings all too true today: 

“So when will all this hatred end? And even in this business is it really a question of hatred? When will they stop entrusting the destiny of nations to people who regard humanity as a means of self-advancement?” 

Debussy’s response to the horror he experienced was to write music of timeless and transcendent beauty.  However modest or great our contribution, we must all remain determined to keep the spirt of hope alive and our commitment to the pursuit of peace and justice for all a non-negotiable element of our humanity.

🇺🇦 🇺🇸 🇺🇦 🇺🇸 

#chucks #converseallstars #chucktaykor #chucktaylortuesday #leftfieldnyc #slavaukraini #supportukraine🇺🇦",243,23,None
https://www.instagram.com/p/CrdWy-oud1W/,theemperorsartist,"I just hit 4,000 #followers so it’s time for a giveaway! Do you want this custom built commissar in power armor holding the #starwars #darksaber? Well then you need to…
.
1) Follow me! 
2) Like this post
3) Comment on the post with something interesting about your hobby journey (like what you’re painting). 
.
Optional (no obligation)! Share it on your story and tag me, if you don’t tag me I don’t know. 
.
.
It’s smaller than my last giveaway but I want to make this available worldwide with the exception of #russia because #slavaukraini
.
You have till Saturday the 6th of May 2023 at 11 am Mountain Time to enter. I’ve got a busy week next week so I thought I’d give y’all more time to enter! 
.
Note: I’ll never ask for personal financial information, so please don’t listen to bots and report them. 
.
.
#mandalorian #warhammer40k #warhammerfantasy #minis 
#artwork #artist #warhammercommunity #paint #painting #mini #miniaturepainting #hobby #obsessed #instadaily #instagood #beauty #instagram #cool #artistsoninstagram #military #like #follow #share",104,27,Salt Lake City
https://www.instagram.com/p/CrdUvujNbIl/,martina_lamarti,buon 25 aprile anche a chi ancora lotta per la propria liberazione 🇺🇦🇮🇹✊🏼 #slavaukraini #ukraine #25aprile #liberazione,4,0,None
https://www.instagram.com/p/CrdTKYZoy_S/,aleksandra_leonovich,"My vibe🙏

#slavaukraini 🇺🇦
#stopwar 
#april 2023",0,0,Włochy
https://www.instagram.com/p/CrdTBQnqHnH/,thebengalcircus,".
What the meow of all meows? 🚢 🧑‍✈️
.
.
.
 🐾 follow us: #thebengalcircus 
.
#meowthemischief #bengalcatworld #excellent_cats #cats_features #magnificent_meowdels #weeeklyfluff #pawsandpaws #ig_catclub #instacat #instameow #ig_bengals #bengalsofig #bengalsofinstagram #instacat_meows #my_loving_pet #bengal_feature #catsofgram #swedishpets #photobengal #swedishpets #bengalerpåinstagram #husetpåenskär 
#standwithukraine #slavaukraini #prayforukraine #🇺🇦",50,6,Viking Line Mariehamn
https://www.instagram.com/p/CrdS4Pbo0ng/,polskie_hotele_niezalezne,"Bo jeśli współpraca, to na różnych płaszczyznach 🇵🇱🇺🇦

Naszym nowym Partnerem zostało ukraińskie stowarzyszenie hotelarskie  Ukrainian Hotel & Resort Association 🤝

Wspólne cele, wartości i sens współdziałania 
🤜🤛 
Zaczynamy ambitną współpracę 👍

#PolskieHoteleNiezależne
#slavaukraini 💙💛",6,0,None
https://www.instagram.com/p/CrdR8SmOiKl/,protectavolunteer,"Today is Anzac day to honor Australians and New Zealanders who gave their lives in service to their countries. Dozens of Aussies and Kiwis are volunteering in Ukraine. Some of them are waiting for sponsors through protectavolunteer.com. You can help them get the gear and supplies they need.
——
#ukraine #australia #newzealand #ukrainewar #help #slavaukraini",67,0,None
https://www.instagram.com/p/CrdSCkGoJIy/,dana.ranga,,30,9,None
https://www.instagram.com/p/CrdRdWLIhWs/,lorenzo_mineo_,"Il 25 aprile è una vera festa della liberazione solo se accanto alla memoria c'è l’impegno a far vivere oggi #democrazia, #giustizia e #libertà.
Oggi con Eumans in piazza accanto alla comunità Ucraina e Iraniana a Roma, Milano e Bologna.
Se scorrete fino al video provo a dirvi perché avevamo con noi le bandiere della Corte Penale Internazionale, e quali iniziative potete firmare sul sito di Eumans per isolare il criminale di guerra Vladimir Putin.

#resistenza #slavaukraini  #donnavitalibertà",72,0,None
https://www.instagram.com/p/CrdQA1LML7P/,annamariacorazzabildt,"Al Pantheon a Roma per sostenere la resistenza ucraina e presto poter festeggiare la loro liberazione. 🇺🇦

Grazie a @piueuropa @emmabonino_official @riccardomagi per questa bella iniziativa inclusiva che ha riunito associazioni e movimenti liberali compreso Azione, Italia Viva, Radicali Italiani, @liberi_al @reneweuropeitalia l’ANPI e tanti altri che credono nei valori della resistenza italiana. 🇮🇹

#25aprile #liberazione #Ucraina #slavaukraini #ukraine #resistenza #putin #libertá #roma #maidimenticare",47,3,Rzym
https://www.instagram.com/p/CrdOmisrW5z/,olenazelenska.land,"❤️
.
.
.
.
.
#olenazelenska #zelenskiy #zelenskyy #zelenskiy_official #zelensky #volodymyrzelensky #volodymyrzelenskyy #volodymyrzelenskiy #presidentzelenskyy #presidentzelensky #ukraina #ukraine #slavaukraini #glorytoukraine #kiev #kvartal95 #зеленский #зеленський #зеленскийпрезидент #зеленскийвладимир #вовазеленский #владимирзеленский #володимирзеленський #еленазеленская #украина #україна #славаукраїні #президент #президентукраїни #киев",58,3,None
https://www.instagram.com/p/CrdOUv0oY8S/,my.place.ozerna.film,"The official trailer of Hot Docs Canadian International Documentary Festival is out! A clip from our film got selected for this trailer!💛https://fb.watch/k7qM6FPdD6/
👇
International Premiere of Moja Ozerna - My Place Ozerna it's coming soon! 28th of April at 3pm in SCOTIA 7

#HotDocs2023 #documentaryfilm #slavaukraini",33,0,None
https://www.instagram.com/p/CrdOgPKOFpu/,flowithrobin,#supportukraine#slavaukraini#unityconsciousness#awakening#gaia#sourceenergy#multiuniverse#energyhealing#chakravinyasa#ascension#beachflowyoga#flowithrobin#yogabermuda,5,0,None
https://www.instagram.com/p/CrdOW_GLpxx/,zelenskyy.stan,"🇺🇦🇺🇦🇺🇦
.
.
.
#volodymyrzelensky #volodymyrzelenskyy #zelensky #zelenskyy #zelenskiy #president #presidentzelenskyy #ukraine #slavaukraini #ВолодимирЗеленський #helpukraine #fckptn #СлаваУкраїні #glorytoukraine #standwithukraine #armukrainenow #stopputin #stoprussia #russiaisaterroriststate #героямслава #слуганарода #зеленський #президент #киев #київ #kyiv #украина #зеленский #95квартал  #zelenskiy_official",293,6,None
https://www.instagram.com/p/CrdNbRzNn9T/,caterinaavanza,"Le tristi polemiche sul #25aprile mostrano che non abbiamo fatto correttamente il lavoro di memoria nel nostro paese. 
Come lo ricordava Churchill « bizzarro popolo gli italiani. Un giorno 45 milioni di fascisti. Il giorno successivo 45 milioni tra antifascisti e partigiani. Eppure questi 90 milioni di italiani non risultano dai censimenti ».

Oggi penso a chi, in Italia, vuole stoppare l’invio di armi al popolo Ucraino che si batte anche per la nostra libertà e valori. Spero che almeno abbiano un gusto amaro in bocca. #festadellaliberazione #25aprile #ucraina #slavaukraini",5,0,None
https://www.instagram.com/p/CrdM-zyoO7e/,danielv60480,"My last account has been removed. Sharing such posts is probably too uncomfortable for supporters of Putin... If you don't like it, feel free to report me again.

 #fckputin
#slavaukraini 
#supportukraine
#standwithukraine",11,2,None
https://www.instagram.com/p/CrdMw3DNgdC/,funghy_urban,"LET THERE BE PEACE!
Support 🇺🇦 Slava Ukraini

""Wanted , Le Chat Noire"" - ""Wanted, The Black Cat"" Graffiti In Rouen.
.
.
Do Swipe All the Way To The Left And Then To The Right To See The Benefits Of Tweaking The Colors With Snapseed.
.
.
LET THERE BE #PEACE 
#Ï #Support🇺🇦 #SlavaUkraini

#LeChatNoire #Cat Strange #WeirdButCool #Rouen
# #Wildstyle StreetFind Mural  InstaTravelgram 
#Funghy_Urban #VisualArt TravelPhotography #StreetPhotography DiscoverEurope Discover_Hamburg #DiscoverGraffiti #RouenStreetart #Streetart #GraffitiStreet CityScape 
#SonyAlpha #7RIII #SonyAlpha7RIII #SonyPhotography 
BeautifulDestinations Stencil #FunghyShoe SlappedHam

#NatGeoYourShot#Photographer #Visual VisualOfLife #MyTravelGram 
#SprayPaint Spray #Graffiti GraffitiArt 
Exceptional_Pictures #Splendid_Shotz PicOfTheDay #BestOfTheDay

You Cannot Do Without . . . 
.
.
.
.
.
.
.
.
.
.
.
.
The Bottom Line.
. . . . . . . . . . . . . . . .",4,0,Rouen
https://www.instagram.com/p/CrdJ1VNqlUP/,bricolosdulundi,"Les pétales.. 
Encore et toujours.
🇺🇦🇺🇦

#fleurstextiles #slavaukraini 
#bijoutextile",94,3,None
https://www.instagram.com/p/CrdIhdfIr0f/,swedishrescuers,"För varje dag som går kommer vi ett steg närmare nästa leverans ner till Ukraina. Vårt grymma team jobbar alla för fullt med att färdigställa de fordon som ska leveraras härnäst, planera resa samt lösa logistiken. 

Vi står inför en ny utmaning med den här resan, något vi inte genomfört någon tidigare leverans. Vi har mottagit 16 motorcyklar anonymt som ska transporteras ner till Ukraina för användning vid frontlinjen. Nu står motorcyklarna inför omlackering, service och däckskifte så vi kan försäkra oss om att vi levererar fungerande och hela fordon.

Vi vill tacka alla som visar sitt stöd med oss för Ukraina! Varje swish, donation, delning, gilla-markering och uppskattning för vårt arbete gör skillnad! Utan er hade inget av det här varit möjligt!

Swish: 123 380 95 22

#swedishrescuers #slavaukraini #ukraine",75,4,None
https://www.instagram.com/p/CrdIZKUtmft/,braveukraine.info,"Ukrainian soldier who lost his leg at the front ran the London Marathon. Roman Kashpur covered 42 kilometers on a prosthesis, raising funds to help wounded defenders of Ukraine.

Roman lost his leg in 2019 due to a detonation on an enemy mine, but this does not stop him from setting records and inspiring others. Kashpur went to defend his Motherland in the east when he was still 19 years old, at the age of 22 the scout lost a limb near Maryinka. After that, he found himself in sports.

The Ukrainian defender showed everyone that the Ukrainian people are strong and never give up.

#braveukrainians #strong #ukraine #ukrainians #ukrainiansoldier #ukrainiandefender #lostleg #run #londonmarathon #raisinfunds #prosthesis #StandwithUkraine #supportukraine #StandforFreedom #ArmUkraineNow #Ukrainewillwill #slavaukraini #glorytoykraine",70,5,None
https://www.instagram.com/p/CrdHpKgoabg/,zelensky_tshirt,"We are one big family. Ukrainians. We have one big home. Ukraine. We have one big goal. Victory. For all.

Photo: Iva Sidash, 53rd Separate Mechanized Brigade named after Prince Volodymyr Monomakh, Olena Tita, Kostiantyn Liberov and Vlada Liberova, National Guard of Ukraine, Oleg Petrasiuk for EPA Images, Vitaliy Yurasov.

#artforukraine #artagainstwar #peace #peaceforukraine #freedomforukraine #stopputin #ukraine #selenskyji #zelensky #saveukraine #standupforukraine #standwithukraine #prayforukraine #fashionforukraine #stopwar #trends #ukraine #saveukraine #artforukraine #stopwar #selenskyj #zelenskiy #zelenskytshirt #volodymyrzelensky #slavaukraini #withukraine #ukrainetshirt #tshirt #україна #славаукраїні #зсу

source: https://t.me/V_Zelenskiy_official/5882",2,0,None
https://www.instagram.com/p/CrdGq6hN5w3/,italia_viva_bollate,#25aprile anche a #Bollate ricordando la #resistenza e i suoi valori validi ieri come oggi. #ukraine #slavaukraini #libertà,9,0,None
https://www.instagram.com/p/CrdGgOstdD5/,kajstenvall,"” We Will Not Forget ”, 2023, oil on board, 50 x 40 cm. #ukraina_blog #ukraine #slavaukraini #stopputin #warcriminal #lavrov #war #blood #wewillnotforget #art #contemporaryart #realism #oilpaintings #artistsoninstagram #kajstenvall",842,15,None
https://www.instagram.com/p/CrdGFS7oAeU/,pascater,#25Aprile #Liberazione #Alleati #USA #Britain  #SlavaUkraini,9,2,None
https://www.instagram.com/p/CrdE03JtwQ-/,seeacabo,,9,2,Casentino
https://www.instagram.com/p/CrdE9dSIlre/,nomfup,Una mattina #Liberazione #BellaCiao #SlavaUkraini #25aprile,224,6,None
https://www.instagram.com/p/CrdESDqpY0F/,sincerely_marion,"424 DAYS since the start of #PutinsWar on the sovereign nation of #Ukraine 
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🕊🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
             #Standwithukraine #Ukraineforever
            #SLAVAUKRAINI #Ukrainewillprevail
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🕊🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
#Russia is committing #genocideinUkraine
#PutinisaWarCriminal #russiaisaterroriststate",2,0,None
https://www.instagram.com/p/CrdD7PLt1LE/,stefania_michelli,"May we forever be FREE! 
May the oppressor succumd to freedom, may the oppressed forget and leave freely...
May Ukraine win oppression!
#liberationfay
#freedom
#peace
#Slavaukraini
#liberazioneitaliana
#nofascism",6,0,None
https://www.instagram.com/p/CrdDNsKIeM4/,juliafrancesx,"Borodianka in Bucha Raion, Kyiv Oblast. Population 13832. What's left of buildings after Russias attacks last year. These buildings are now being taken down by the government, turned into rubbled, and reused for new builds. Be part of this by donating to rebuild-au.org

#Ukraine #kyiv #україна #київ #photooftheday #photo #photographer #photographylovers #photography #streetshot #street #streetphotographers #streetphotography #streetart #urbanphotography #easter #building #war #slavaukraini #bnw #art",22,0,Borodianka
https://www.instagram.com/p/CrdCvJSskmX/,tymur_vasylyshyn,#slavaukraini,17,0,Sztokholm
https://www.instagram.com/p/CrdCNtOtjOJ/,maksimdonets.ua,"🇺🇦🇺🇦🇺🇦
.
.
.
#MaksimDonets #максимдонець #bodyguard #security #securityguard #military #personalbodyguard #volodymyrzelensky #volodymyrzelenskyy #volodymyrzelenskiy #zelensky #zelenskyy #zelenskiy #president #ukraine #slavaukraini #heroyamslava #ВолодимирЗеленський #stopwar #helpukraine #fckptn #СлаваУкраїні #героямслава #glorytoukraine #ruhmderukraine #standwithukraine #armukrainenow #stopputin #stoprussia #russiaisaterroriststate",228,5,None
https://www.instagram.com/p/CrdCJavspJt/,muana_bali_jewelry,"We are proud to create beautiful jewelry with a purpose🇺🇦🤞🏻

With every purchase, we donate 40% of the profits to the Ukrainian army, helping to support their cause and fight for a better future🙏🏻

Here is a Ukrainian Trident Ring
Price: 35€
.
.
.

#muana #supportukraine #slavaukraini #ukraine #stopwar #muanathelabel #muanajewelry #ring #frankfurt #bali",6,1,"Frankfurt am Main, Germany"
https://www.instagram.com/p/Cn0BbuTLYPp/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,1,0,None
https://www.instagram.com/p/CnnFQLlrELR/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,4,0,None
https://www.instagram.com/p/CnnE7-9LG_T/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,6,0,None
https://www.instagram.com/p/CrdB-8TMb9S/,tudepalma,Liberdade #25abril #slavaukraini 📸@pedromglrbr,25,0,None
https://www.instagram.com/p/CrdBYDuNduE/,matteo_delpino,"Ecco la Resistenza che va celebrata e sostenuta oggi.

Perché la Resistenza altro non è che il ripudio di TUTTE le dittature e non solo quelle a noi sgradite.

Buona festa della Liberazione a tutti!
#festadellaliberazione 
#slavaukraini",0,0,None
https://www.instagram.com/p/CrdBPbYBptH/,marta_ottaviani_,"Oggi sarò in piazza al fianco della Brigata Ebraica, per festeggiare il 25 Aprile e augurare all’Ucraina e al popolo ucraino di poter fare lo stesso molto presto. Se qualche filorusso vuole sapere cosa succede in quel Paese e finalmente capire che sta appoggiando un dittatore sanguinario, sa dove trovarmi. Sarò prodiga di informazioni e farò anche una piccola lezioncina di Storia, visto che qui mi pare manchino i fondamentali. 

Intanto, auguri musicali a tutti, sentite che bella serenata ho recuperato a Istanbul 
#25aprilesempre #brigataebraica #slavaukraini",79,3,None
https://www.instagram.com/p/Cq6BiZeL2Ok/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/Cq6BTUurZgg/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,3,0,None
https://www.instagram.com/p/CqWFUeELjVA/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,4,0,None
https://www.instagram.com/p/CoNGfn4oSdO/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/Cn2br_JrkdE/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/Cn2baQ8LYwI/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/Cn2bgd4rbbH/,mr.hex2023,#MitsubishiL200#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,1,0,None
https://www.instagram.com/p/Cn2ZZpXrm66/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,2,0,None
https://www.instagram.com/p/Cnr0em9oQPr/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/CnnG46fLWNd/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/CnnGLu_rcra/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,1,0,None
https://www.instagram.com/p/CnnFmU0LC_d/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,8,0,None
https://www.instagram.com/p/CnnFzXvLHF2/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/ClRyZyMLIGR/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,2,0,None
https://www.instagram.com/p/ClRyMQlrYqn/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#ukrainedesign#artforukraine,5,0,None
https://www.instagram.com/p/CrdAER-t-fI/,gio_papaleo,"Grazie a tutti coloro che liberarono l'Italia dal fascismo e dal nazismo: partigiani di ogni schieramento, soldati italiani non passati alla RSI, americani, inglesi.
#bellaciao #slavaukraini",10,0,None
https://www.instagram.com/p/Crc_N-Pvrmj/,zhenanjingshang,"ミーハー、バンザイ🙌㊗️
お天気も悪く、激寒🥶💦
なので、あまり並ぶこともなく、入れました。😊
今すぐ、戦争やめろ👊💢
STOP WAR NOW👊💢
#wbc #2023#優勝#champion #野球#野球好きな人と繋がりたい #広島#baseball#hiroshima #マツダスタジアム#栗林良吏 #カープ#nowar #peace#love #prayforukraine #prayforpeace #戦争反対#世界平和#slavaukraini #standwithukraine #ミーハー#人間力#人間性#恩送り#恩返し#ありがとう#感謝#笑顔#侍ジャパン",25,1,None
https://www.instagram.com/p/Crc-H6CIPRQ/,polskie_hotele_niezalezne,"Bo jeśli współpraca, to na różnych płaszczyznach 🇵🇱🇺🇦

Miło nam poinformować, ze fenomenalny, ukraiński hotel Edem Resort Medical & Spa został Partnerem Polskich Hoteli Niezależnych ❤️

Wspólne cele, wartości i sens współdziałania 
🤜🤛 
Od tego zaczynamy 👍

#PolskieHoteleNiezależne
#slavaukraini 💙💛",31,5,None
https://www.instagram.com/p/Crc9VNHtm8f/,davide_maragoni,"Forse quando qualcuno ci dice che il 25 aprile è una ricorrenza divisiva, tutti i torti non li ha.
Divide il partigiano dal fascista, divide il democratico dall'autoritario, divide l'invaso dall'invasore.
E allora ricordiamo questa divisione, perché chi può dire certe ignominie lo deve a chi per quella libertà ha dato la vita.
Sempre dalla parte di chi resiste, sempre dalla parte di chi una mattina si è svegliato e ha trovato l'invasore.
#VivalItalia
#SlavaUkraini
#festadellaliberazione",27,0,None
https://www.instagram.com/p/CrNg0zioE8O/,mr.hex2023,#Vermeer#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,5,0,None
https://www.instagram.com/p/Cq6IKJRLjag/,mr.hex2023,#Fordranger#Bakhmut#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,3,0,None
https://www.instagram.com/p/Cq6IBodLhY3/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,2,0,None
https://www.instagram.com/p/Cq6IDdEr0v6/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,2,0,"Bakhmut, Donets'Ka Oblast', Ukraine"
https://www.instagram.com/p/CpNOWefo24c/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,3,0,None
https://www.instagram.com/p/CpLjClWr6p6/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,4,0,None
https://www.instagram.com/p/Co2GchvI9EK/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,2,0,None
https://www.instagram.com/p/CoZscO2Icpt/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini,1,0,None
https://www.instagram.com/p/CoZrRaSIkzX/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/CoX4GBrLKJ6/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/CoX3ZSYrbVR/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/CoDYfFbrCd1/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/CoAamWDra6v/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist#KIAsorento,1,0,None
https://www.instagram.com/p/CoAClaeI15H/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/Cn9ged0oAlj/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
